timestamp,latitude,longitude,speed_kph,heading,road_type_label,trajectory_id
2025-07-19 13:28:59.262442,26.310389907602097,83.9916150860595,94.9724568980586,67.83239806399064,highway,highway_traj_1
2025-07-19 13:26:51.652484,26.3106097471582,83.9919302906365,92.20814140724937,69.13226596933282,highway,highway_traj_1
2025-07-19 13:28:11.763864,26.310683728753634,83.99237524760599,93.37751585287559,70.17935460958142,highway,highway_traj_1
2025-07-19 13:26:43.386035,26.31079816792113,83.992863308276,99.74702644457452,70.17933240006334,highway,highway_traj_1
2025-07-19 13:28:02.204930,26.311025592390045,83.99333499063961,65.72415324751773,70.17931019139598,highway,highway_traj_1
2025-07-19 13:27:34.123727,26.311088731346153,83.99373964067085,98.25183938885733,70.17928798096568,highway,highway_traj_1
2025-07-19 13:28:38.184655,26.31129136881127,83.99417778995624,71.10268269454552,69.43517559350437,highway,highway_traj_1
2025-07-19 13:26:50.385171,26.311424102171916,83.99450638271405,76.9300167099889,69.31278843840659,highway,highway_traj_1
2025-07-19 13:26:40.309190,26.311611347739102,83.99501069193349,90.45245384310105,69.31276444191406,highway,highway_traj_1
2025-07-19 13:27:53.620974,26.311645677131576,83.99541765459861,61.40720426953931,69.31274044401351,highway,highway_traj_1
2025-07-19 13:27:16.653995,26.311837325133162,83.99588990024378,83.95925218818492,68.95002664966182,highway,highway_traj_1
2025-07-19 13:27:03.563920,26.312041413321246,83.99631375786483,75.49316333508986,68.37977421195939,highway,highway_traj_1
2025-07-19 13:27:54.615925,26.31210337414506,83.9967304893576,80.76333298604439,68.37974824155748,highway,highway_traj_1
2025-07-19 13:27:13.086369,26.312231573792083,83.99720777912266,71.5921249733715,68.37972227078762,highway,highway_traj_1
2025-07-19 13:28:07.953288,26.31249346507915,83.99755799617512,64.78043528227522,68.37969630087127,highway,highway_traj_1
2025-07-19 13:29:48.037830,26.31265900090843,83.99799564221495,81.96671103890328,67.89336369096418,highway,highway_traj_1
2025-07-19 13:28:38.475468,26.31277577177563,83.99840878811524,70.60453056805355,67.5973601790339,highway,highway_traj_1
2025-07-19 13:30:20.143637,26.312937702476905,83.99883906413307,69.80797289311343,67.59733251774082,highway,highway_traj_1
2025-07-19 13:30:02.965311,26.313013197181373,83.99927648765092,90.03275122568957,67.59730485932278,highway,highway_traj_1
2025-07-19 13:27:53.543340,26.313183347726692,83.99972584891312,79.89619592126125,67.59727719704455,highway,highway_traj_1
2025-07-19 13:27:38.127124,26.313412191997596,84.00023667136058,88.67326630798178,66.92709091605411,highway,highway_traj_1
2025-07-19 13:29:11.961254,26.313568758073785,84.00069681556691,73.28539196906162,66.02888220751623,highway,highway_traj_1
2025-07-19 13:30:57.293866,26.313756948255893,84.00097583371901,83.32506175304466,66.02885107925778,highway,highway_traj_1
2025-07-19 13:27:35.005896,26.31388385338032,84.0013918367197,72.03166093418284,66.02881994851805,highway,highway_traj_1
2025-07-19 13:31:06.386601,26.314076611954015,84.00195538231807,90.41619396443885,66.02878881813893,highway,highway_traj_1
2025-07-19 13:27:30.873069,26.31425593231011,84.00236907575204,90.83771215733762,65.67302082418968,highway,highway_traj_1
2025-07-19 13:27:12.354610,26.31444578406882,84.0026942245569,83.11288562344876,65.05317972057082,highway,highway_traj_1
2025-07-19 13:30:07.471913,26.314528485057906,84.003202658882,74.4754978149767,65.0531463852522,highway,highway_traj_1
2025-07-19 13:28:57.957716,26.3147182972715,84.00354491756,70.9750970638064,65.05311304806128,highway,highway_traj_1
2025-07-19 13:27:44.899849,26.31498478235326,84.00394686233003,69.8001071020636,65.05307971176575,highway,highway_traj_1
2025-07-19 13:28:34.247748,26.31508604757968,84.00446743487245,93.78253534825323,65.05445985941822,highway,highway_traj_1
2025-07-19 13:27:23.282366,26.31533454951588,84.00490413584438,93.25435738653356,65.05839169163613,highway,highway_traj_1
2025-07-19 13:29:30.182079,26.315521096500746,84.00530468811591,77.00706179676061,65.05835836552484,highway,highway_traj_1
2025-07-19 13:31:34.785905,26.315586926066697,84.00562494008054,90.90677303944702,65.0583250391229,highway,highway_traj_1
2025-07-19 13:28:48.278883,26.31583953700831,84.00612688878256,78.54623343283879,65.0582917144074,highway,highway_traj_1
2025-07-19 13:31:05.220326,26.315967622881907,84.00658729897557,84.30796822692643,65.0582583878197,highway,highway_traj_1
2025-07-19 13:28:36.243749,26.316184735880654,84.00701444897757,99.4675630244239,65.87647582283398,highway,highway_traj_1
2025-07-19 13:28:12.039052,26.31641076419201,84.00739866445544,97.14083443866117,66.36101673218639,highway,highway_traj_1
2025-07-19 13:30:00.673091,26.316567882427083,84.00790138997777,91.19626685325377,66.3609863412471,highway,highway_traj_1
2025-07-19 13:30:15.445034,26.316661237204812,84.00820012689795,92.925439009799,66.3609559515566,highway,highway_traj_1
2025-07-19 13:28:56.868471,26.31691983186352,84.00870989639466,67.62977719516988,66.12477016452038,highway,highway_traj_1
2025-07-19 13:28:29.511832,26.31705435176355,84.0091728620428,63.722986026439955,65.96039795670424,highway,highway_traj_1
2025-07-19 13:29:40.465939,26.31717312480424,84.00958372957487,88.18052004909569,65.96036666848045,highway,highway_traj_1
2025-07-19 13:29:06.881158,26.317401829610322,84.0098926163499,65.27546983169191,65.9603353811886,highway,highway_traj_1
2025-07-19 13:31:04.405343,26.317537810488943,84.01042991377098,66.74928882002095,65.96030409283497,highway,highway_traj_1
2025-07-19 13:29:18.078963,26.317702628727428,84.01083547557619,91.37033996023916,67.20476472076592,highway,highway_traj_1
2025-07-19 13:29:17.230451,26.317856959659252,84.01117005382508,64.51634596812873,67.52387611875952,highway,highway_traj_1
2025-07-19 13:29:31.176815,26.31808084805563,84.01158980991492,65.69783323340428,67.52384829257642,highway,highway_traj_1
2025-07-19 13:28:39.936911,26.318147581421506,84.01209195288202,89.68206530772021,67.52382046912828,highway,highway_traj_1
2025-07-19 13:33:05.863498,26.318332541393602,84.01244955781956,79.74954174510799,67.52379264276738,highway,highway_traj_1
2025-07-19 13:29:40.938991,26.31848929652052,84.0129112308494,91.73420446544579,67.38406179975686,highway,highway_traj_1
2025-07-19 13:32:23.085546,26.31860276470725,84.01337382197842,88.94387215818548,67.2977003182894,highway,highway_traj_1
2025-07-19 13:31:15.865218,26.318870672745838,84.01374557527946,60.138327465336,67.29767199739632,highway,highway_traj_1
2025-07-19 13:31:44.278400,26.31904810980656,84.01427053218399,76.85478814974698,67.29764367708259,highway,highway_traj_1
2025-07-19 13:28:19.705570,26.319143896681698,84.0146903287746,81.05562331139484,67.29761535573431,highway,highway_traj_1
2025-07-19 13:32:24.805054,26.31933292519241,84.01501298422372,96.03123013060754,66.75741185252696,highway,highway_traj_1
2025-07-19 13:33:47.604740,26.319430410778235,84.01553711295331,96.15372179640121,66.45298885266908,highway,highway_traj_1
2025-07-19 13:30:17.927828,26.319648734162104,84.01596397221442,98.35127655050144,66.45295866562583,highway,highway_traj_1
2025-07-19 13:31:47.238104,26.31976015588147,84.01639556387991,70.4897832766517,66.45292847592901,highway,highway_traj_1
2025-07-19 13:33:48.507102,26.31998960778365,84.01677486335711,94.53272702899636,66.45289828758382,highway,highway_traj_1
2025-07-19 13:31:11.190002,26.320190427527216,84.01730422777786,74.61964131099782,66.46975893112409,highway,highway_traj_1
2025-07-19 13:33:39.427864,26.320290328667436,84.01771010809153,85.25882721085944,67.8570074993338,highway,highway_traj_1
2025-07-19 13:30:07.143192,26.320402989799117,84.01813960515288,91.27267012970583,77.75130399059799,highway,highway_traj_1
2025-07-19 13:28:50.382503,26.320561981794985,84.01858206833394,63.42089901038423,102.68372676104275,highway,highway_traj_1
2025-07-19 13:33:18.981762,26.320449448317497,84.01895133210905,78.82451966420712,112.65832309596095,highway,highway_traj_1
2025-07-19 13:29:27.648780,26.320349659598612,84.01936280854896,80.9141742437464,114.65177718655332,highway,highway_traj_1
2025-07-19 13:30:25.859732,26.32015500979087,84.0198612579624,61.52712420616277,118.75936788242893,highway,highway_traj_1
2025-07-19 13:33:43.752931,26.319930073558346,84.02031159602359,61.940154652982244,118.75932570294037,highway,highway_traj_1
2025-07-19 13:34:14.756472,26.31966696797836,84.02067152989835,94.00491599936856,119.52894955758819,highway,highway_traj_1
2025-07-19 13:33:01.875910,26.319526417489318,84.0210007469807,91.77709892218132,121.26820306501236,highway,highway_traj_1
2025-07-19 13:31:58.243486,26.319262663211486,84.02149834520748,88.84537652594993,123.65140834672428,highway,highway_traj_1
2025-07-19 13:28:46.495051,26.31911366063823,84.02179920964983,62.121137475793205,124.57089522671743,highway,highway_traj_1
2025-07-19 13:29:53.995968,26.318741871903296,84.02219917406309,78.29057360271504,110.57780400376532,highway,highway_traj_1
2025-07-19 13:33:49.600240,26.318607334189203,84.02265277986916,71.33845643595639,96.66383116138383,highway,highway_traj_1
2025-07-19 13:34:33.121407,26.318623155414123,84.02318987681342,73.4845221422443,96.796001050776,highway,highway_traj_1
2025-07-19 13:33:21.961566,26.31850091505784,84.02352181532738,65.49033908595665,106.57417202530007,highway,highway_traj_1
2025-07-19 13:33:35.921872,26.318443613549952,84.02396929159595,76.2202989175452,115.36573601924039,highway,highway_traj_1
2025-07-19 13:32:10.779149,26.31827859614484,84.0244831526305,97.68872466277203,117.55952240749264,highway,highway_traj_1
2025-07-19 13:32:47.294667,26.318069272040695,84.0248367037923,69.25713348745802,121.30005838724281,highway,highway_traj_1
2025-07-19 13:29:21.559606,26.31788079699928,84.02532616370029,81.4758304859013,121.3000102670535,highway,highway_traj_1
2025-07-19 13:34:19.962304,26.317611093418744,84.0255952554148,91.72079582953458,125.58566321640069,highway,highway_traj_1
2025-07-19 13:34:27.086339,26.317366064030924,84.02597074572597,67.04781501530081,125.94607177686294,highway,highway_traj_1
2025-07-19 13:30:13.845087,26.31720336239749,84.02641375522957,86.42639016045831,129.28672840774084,highway,highway_traj_1
2025-07-19 13:31:25.796444,26.316817061475398,84.02685462458689,84.6033711277558,131.29420145749918,highway,highway_traj_1
2025-07-19 13:29:12.961831,26.316654511159307,84.02717474813312,78.61154473870376,132.96520244206351,highway,highway_traj_1
2025-07-19 13:33:26.768959,26.316331313626772,84.0274406825213,62.818605523658235,137.14636746938027,highway,highway_traj_1
2025-07-19 13:29:52.747715,26.31593778365655,84.02785235675306,74.18832842285639,140.5229420627395,highway,highway_traj_1
2025-07-19 13:33:40.932920,26.315597922595153,84.02812273963096,93.83677820354376,140.52286021657142,highway,highway_traj_1
2025-07-19 13:34:50.947503,26.31524615211361,84.02847501913078,95.929070268052,141.65831583891577,highway,highway_traj_1
2025-07-19 13:31:16.469392,26.31489423887273,84.0287969606551,91.03581543410965,156.84786402238683,highway,highway_traj_1
2025-07-19 13:29:41.242440,26.31459999160057,84.02896300917229,80.51123448573401,166.08420144071306,highway,highway_traj_1
2025-07-19 13:33:17.135311,26.31404974017639,84.02908658124308,72.5929980321747,166.08420144071306,highway,highway_traj_1
2025-07-19 13:24:22.133342,26.299272941712097,83.967424534176,84.92024908711589,55.09176166813961,highway,highway_traj_2
2025-07-19 13:24:25.833572,26.299531332650357,83.9678909224094,83.13662389462158,55.09170533122398,highway,highway_traj_2
2025-07-19 13:24:32.075774,26.299699743435923,83.96823938020141,87.51117144086359,55.091648992258,highway,highway_traj_2
2025-07-19 13:24:29.617193,26.30005718744284,83.96853341735186,64.7569792413646,60.24730651801656,highway,highway_traj_2
2025-07-19 13:24:35.710981,26.30017303428768,83.96903966287458,64.51702571008033,61.2542846280445,highway,highway_traj_2
2025-07-19 13:24:38.003092,26.30046053065806,83.96940310192845,80.3871809951805,61.254242508340724,highway,highway_traj_2
2025-07-19 13:24:42.032277,26.300690726898384,83.96980295318853,95.40043306387915,61.254200392555674,highway,highway_traj_2
2025-07-19 13:24:46.673817,26.30079034053034,83.97024113120197,74.64857677063829,63.36196640425783,highway,highway_traj_2
2025-07-19 13:25:00.834741,26.30100042294633,83.97063054269776,77.06972099279118,63.508359985350864,highway,highway_traj_2
2025-07-19 13:24:51.635463,26.30126040641334,83.97108316724304,78.22175697874044,63.50832311828378,highway,highway_traj_2
2025-07-19 13:24:43.232189,26.30143576399144,83.97145037514176,96.28791085975476,63.50828625165576,highway,highway_traj_2
2025-07-19 13:24:48.733445,26.301569639498265,83.97196587518272,71.91323537985708,64.5679942553117,highway,highway_traj_2
2025-07-19 13:25:07.168290,26.30170839797276,83.9723429496678,98.27015025885234,64.74712867555706,highway,highway_traj_2
2025-07-19 13:25:26.582324,26.301900038043648,83.97282344874928,88.7408299170879,64.74709465756337,highway,highway_traj_2
2025-07-19 13:25:18.803828,26.302088563030956,83.97313891234256,84.95489245298288,64.74706063931342,highway,highway_traj_2
2025-07-19 13:25:00.156472,26.30222824023697,83.97356256594017,79.20729624304602,64.74702661883617,highway,highway_traj_2
2025-07-19 13:25:22.937560,26.302515881297555,83.97404473107872,66.57563046157658,64.48855772311083,highway,highway_traj_2
2025-07-19 13:25:19.271927,26.302658324178317,83.97451577469857,67.1268542773025,64.42411910193687,highway,highway_traj_2
2025-07-19 13:25:38.060181,26.302817159837232,83.97483880134386,67.59928133695854,64.42408434210529,highway,highway_traj_2
2025-07-19 13:25:43.483220,26.303056157469214,83.97520750208989,82.96776169205694,64.42404958386356,highway,highway_traj_2
2025-07-19 13:25:03.210765,26.303164391443108,83.97572202273481,81.369580269533,64.44288016665104,highway,highway_traj_2
2025-07-19 13:25:51.934914,26.303386700146078,83.97618816724057,93.06012018058112,64.98603211133349,highway,highway_traj_2
2025-07-19 13:25:09.375980,26.30355926940349,83.97651176977128,96.70570112900933,64.98599863698473,highway,highway_traj_2
2025-07-19 13:25:56.212765,26.303664185427234,83.97701950460659,99.72811764085033,64.98596516160478,highway,highway_traj_2
2025-07-19 13:25:50.490638,26.30394923868424,83.97735201950049,63.71050236057217,64.98593168553703,highway,highway_traj_2
2025-07-19 13:25:18.965457,26.304090377245718,83.97788212304448,75.16114043190888,64.98589820878146,highway,highway_traj_2
2025-07-19 13:25:58.760771,26.304226481423168,83.97828161297811,60.95230181084334,65.08355338440231,highway,highway_traj_2
2025-07-19 13:25:56.502025,26.304422650794468,83.97863745688339,78.9500297011383,65.18839951767097,highway,highway_traj_2
2025-07-19 13:25:39.195021,26.304664037752495,83.97901334558023,98.98568393708553,65.18836650225307,highway,highway_traj_2
2025-07-19 13:26:03.988494,26.304723206420274,83.97946232869363,64.414971129577,65.18833348468655,highway,highway_traj_2
2025-07-19 13:25:46.669957,26.304898131442087,83.97990417447019,97.8423301026106,65.18830046869522,highway,highway_traj_2
2025-07-19 13:26:49.893512,26.305075303934235,83.98032450261321,96.02161223143206,65.18826745055532,highway,highway_traj_2
2025-07-19 13:26:31.935822,26.30523886498532,83.9807575262891,99.62551166325768,64.00839538517096,highway,highway_traj_2
2025-07-19 13:25:51.341186,26.30541560492406,83.98112425897655,62.821630329852574,62.39682794267185,highway,highway_traj_2
2025-07-19 13:26:03.274080,26.305634953099702,83.98164926795202,60.31213888117425,62.39678848770757,highway,highway_traj_2
2025-07-19 13:25:44.887354,26.305876617121566,83.9819534933025,80.09209340769192,62.39674903198363,highway,highway_traj_2
2025-07-19 13:26:17.771987,26.30612910051388,83.98240006635596,82.06612863322641,61.67489170320118,highway,highway_traj_2
2025-07-19 13:26:57.758402,26.306268778441932,83.9827749073256,61.375075541689256,61.1928660149548,highway,highway_traj_2
2025-07-19 13:26:28.628933,26.306439403870808,83.98324439073797,65.7177950854594,61.19282374436756,highway,highway_traj_2
2025-07-19 13:26:25.003250,26.306712124898823,83.9836369685612,95.39549538322446,61.192781472984734,highway,highway_traj_2
2025-07-19 13:27:37.130744,26.306918344488608,83.98410882865939,70.64678905414047,61.19273920042633,highway,highway_traj_2
2025-07-19 13:26:45.907436,26.307124269225543,83.9844920227093,81.93097426458934,61.19269692859223,highway,highway_traj_2
2025-07-19 13:27:21.136801,26.307279916838034,83.98495375990424,66.20558478898099,61.32716782529542,highway,highway_traj_2
2025-07-19 13:27:23.678649,26.307468286031245,83.98528302243214,75.81256650204294,61.424948767038416,highway,highway_traj_2
2025-07-19 13:27:05.232295,26.307754693161797,83.9857617484509,60.05466296414856,61.424907038289575,highway,highway_traj_2
2025-07-19 13:27:51.981047,26.307873193013176,83.98613319457573,75.99557376064809,61.42486530799033,highway,highway_traj_2
2025-07-19 13:26:19.099140,26.308047230327983,83.98658849135235,89.49362784874802,61.42482357766437,highway,highway_traj_2
2025-07-19 13:28:06.800250,26.30825173747434,83.98688504366794,94.06201818717446,61.42478184654988,highway,highway_traj_2
2025-07-19 13:27:11.627580,26.30854455517914,83.98740514656612,81.39566038383494,61.760551885462974,highway,highway_traj_2
2025-07-19 13:26:33.398156,26.3086207869219,83.98780030726537,83.50851441647633,62.166807935177985,highway,highway_traj_2
2025-07-19 13:26:30.388357,26.308930699555084,83.9882136076669,86.2666572639048,62.16676793604688,highway,highway_traj_2
2025-07-19 13:26:55.709759,26.309102019313695,83.98868720930147,87.27926783368414,62.16672794003364,highway,highway_traj_2
2025-07-19 13:27:32.045713,26.309284639239795,83.98906971700193,89.45898498330806,62.16668794210193,highway,highway_traj_2
2025-07-19 13:26:22.083162,26.30942062120077,83.98947518110667,89.62364974795841,62.17055582100926,highway,highway_traj_2
2025-07-19 13:27:44.886561,26.30963331553079,83.98987330476179,90.18230136003552,63.200505192930336,highway,highway_traj_2
2025-07-19 13:26:51.897304,26.30985941010854,83.99022262650304,94.86917681368095,63.20046760262858,highway,highway_traj_2
2025-07-19 13:26:54.935120,26.31008749437806,83.99065574004734,72.26382999846695,63.20043000963125,highway,highway_traj_2
2025-07-19 13:27:44.769860,26.310258365353715,83.99108296164987,93.22773641542904,67.41984995005299,highway,highway_traj_2
2025-07-19 13:28:55.418257,26.310382927628993,83.99157626291387,71.44331524465076,67.83239806399064,highway,highway_traj_2
2025-07-19 13:29:10.782305,26.310553408275812,83.99201192784125,68.68591861053156,69.13226596933282,highway,highway_traj_2
2025-07-19 13:27:01.923621,26.310762251459835,83.99240855878801,62.183336900355016,70.17935460958142,highway,highway_traj_2
2025-07-19 13:26:27.910685,26.310873793599846,83.9928139039269,80.09464690112878,70.17933240006334,highway,highway_traj_2
2025-07-19 13:26:38.886948,26.310910945987455,83.99332630658957,93.39421118811711,70.17931019139598,highway,highway_traj_2
2025-07-19 13:28:28.637295,26.31107288167256,83.99367949627833,98.23501421691724,70.17928798096568,highway,highway_traj_2
2025-07-19 13:28:26.011240,26.311304915478484,83.99414994211425,87.29774419572782,69.43517559350437,highway,highway_traj_2
2025-07-19 13:29:13.922303,26.311376487557226,83.99458503049418,97.5995047828209,69.31278843840659,highway,highway_traj_2
2025-07-19 13:28:17.270426,26.31157946641744,83.99505871954713,75.58114725782629,69.31276444191406,highway,highway_traj_2
2025-07-19 13:26:55.613026,26.311757283356272,83.99545860566133,70.342154432026,69.31274044401351,highway,highway_traj_2
2025-07-19 13:29:38.800218,26.31190138530794,83.99590619481027,87.06448840594325,68.95002664966182,highway,highway_traj_2
2025-07-19 13:26:57.189842,26.31197438387779,83.99626585152357,79.69502499445346,68.37977421195939,highway,highway_traj_2
2025-07-19 13:27:14.514593,26.312214630529528,83.99674539205708,65.78449388936534,68.37974824155748,highway,highway_traj_2
2025-07-19 13:27:43.410334,26.312288190486587,83.99719794476687,93.15109343153358,68.37972227078762,highway,highway_traj_2
2025-07-19 13:28:17.515175,26.31245728887445,83.9976071496928,90.27517477044977,68.37969630087127,highway,highway_traj_2
2025-07-19 13:29:39.013462,26.31256356456823,83.99809124313336,91.42162245747521,67.89336369096418,highway,highway_traj_2
2025-07-19 13:26:55.662867,26.312719869326862,83.99842035549294,91.97181758951237,67.5973601790339,highway,highway_traj_2
2025-07-19 13:29:21.225392,26.312940823133662,83.99885883708158,77.16055556806522,67.59733251774082,highway,highway_traj_2
2025-07-19 13:27:51.333309,26.313120878779173,83.9993125150263,84.45858826998958,67.59730485932278,highway,highway_traj_2
2025-07-19 13:27:21.413749,26.31326824756077,83.99975299849123,96.91762164413085,67.59727719704455,highway,highway_traj_2
2025-07-19 13:29:55.902068,26.31339601649664,84.00026560892296,78.1906542461457,66.92709091605411,highway,highway_traj_2
2025-07-19 13:29:48.342625,26.313578796631067,84.00063440675116,87.90711171247374,66.02888220751623,highway,highway_traj_2
2025-07-19 13:30:35.624317,26.313796166566224,84.00107974309881,96.20656921026102,66.02885107925778,highway,highway_traj_2
2025-07-19 13:27:32.793514,26.313912084265798,84.00154360369014,82.3201003315246,66.02881994851805,highway,highway_traj_2
2025-07-19 13:29:56.020804,26.314075954973703,84.00186621751268,93.63686076071207,66.02878881813893,highway,highway_traj_2
2025-07-19 13:28:53.017766,26.314197037285457,84.00232192457422,64.9408766805827,65.67302082418968,highway,highway_traj_2
2025-07-19 13:28:11.850565,26.314428102612034,84.00281325606754,74.56129481909554,65.05317972057082,highway,highway_traj_2
2025-07-19 13:28:09.698128,26.31453297643858,84.0032377597978,81.80806585671212,65.0531463852522,highway,highway_traj_2
