trajectory_id,timestamp,latitude,longitude,speed_kph,heading,acceleration_mps2,angular_velocity_deg_per_sec,dist_to_nearest_highway,dist_to_nearest_service_road,dist_ratio_service_highway,road_type_label
highway_traj_1,2025-07-19 13:25:25.177761,26.30188975869742,83.9728106253457,67.17886791479165,64.74709465756337,-0.5014643066540565,-3.2183151758752746e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:18.591323,26.302060100920325,83.97315577882213,64.63908416310998,64.74706063931342,0.10711335726203448,5.164893368544707e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:36.011849,26.302279208969956,83.97358949588374,95.52268522866669,64.74702661883617,0.4924522987288528,-1.9528960976386185e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:24:55.933047,26.30246011308552,83.97398350251193,69.87443637870268,64.48855772311083,0.1777626379509658,0.0064490175061955035,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:09.847786,26.30261656379393,83.97444748044127,82.1152441054182,64.42411910193687,0.24436134723993672,-0.004630961541855936,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:06.087603,26.302857581099065,83.9748259760325,85.97711113722926,64.42408434210529,-0.2852895303685316,9.244186141582088e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:39.406413,26.303049638094226,83.97532883597648,87.77264701929042,64.42404958386356,0.014969321150401617,-1.0432017747581755e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:15.504376,26.30322122701536,83.97565955048178,98.06121876576339,64.44288016665104,-0.11956874622202669,-0.0007878233469169532,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:13.707221,26.303383232591017,83.97605426825837,77.48678867405701,64.98603211133349,3.180092685337902,-0.30222876974020024,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:10.503635,26.303526793551875,83.97658457241211,69.50748741566646,64.98599863698473,0.6918723492283813,1.0449024547561859e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:10.519735,26.303684986052563,83.9769434866416,82.93260943811583,64.98596516160478,0.062136669356914066,-5.577733300012339e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:33.483782,26.303902679058297,83.97745791964482,97.22875149986484,64.98593168553703,-0.10722420380833884,9.038802850855566e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:23.637021,26.304070658082924,83.97775553339304,87.3284990663994,64.98589820878146,0.2792867746467154,3.3997733428711722e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:11.960252,26.304255891410488,83.97831333693294,97.22470936945314,65.08355338440231,0.05688666195362262,0.0020208742999995944,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:27.428463,26.30439590174772,83.9787087581536,73.95637394827592,65.18839951767097,-0.4178522329364759,0.006778168029170643,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:59.300283,26.304611928359538,83.97914447372574,91.20632061377455,65.18836650225307,-0.1703505826373195,1.1737488134049603e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:58.075338,26.30474368766655,83.97949599837102,80.72037697863911,65.18833348468655,2.3778717582184985,2.695432572289422e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:59.554262,26.304935914664007,83.97998745179775,99.854859000126,65.18830046869522,3.593919562369311,-2.2324332646336534e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:52.955491,26.305100312089294,83.98039352298582,78.26949292683999,65.18826745055532,0.9086442036490168,5.003680215936681e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:53.659225,26.305277448706263,83.98070969364201,81.85526776001556,64.00839538517096,0.016408357429396205,-0.01943656489705162,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:59.043017,26.305433030172253,83.98118136598728,90.05202112556059,62.39682794267185,-0.04168864918036087,0.029507128039704046,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:05.339488,26.305677938455908,83.98162002010955,66.81601948377974,62.39678848770757,-0.09735729222291001,-5.951291778501173e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:57.661198,26.30589349920432,83.98195803267262,69.38768673549004,62.39674903198363,-0.010555113232972754,5.829893742298127e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:28.161468,26.30611468959525,83.98250544884307,99.33390237375505,61.67489170320118,0.27273179000878994,-0.02366724388939666,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:25:39.358822,26.306266112295337,83.98292151181617,84.66772587541696,61.1928660149548,0.08347780807223086,0.00987704003275521,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:15.083802,26.306442151029966,83.98332471555766,83.25622546403672,61.19282374436756,-0.004095936584218888,-4.415836623190733e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:06.036068,26.30673970212955,83.98365003477498,77.63382779206762,61.192781472984734,0.17261527926246806,4.672040847389017e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:41.290888,26.30690924921212,83.98416022578667,60.894184538098074,61.19273920042633,0.18791137926175638,1.708314847701891e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:01.063949,26.307143716175787,83.98451069501719,96.75175434197351,61.19269692859223,-0.24760611431638052,1.0508339723341305e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:48.546037,26.307304219108,83.9849786894074,90.33995818929799,61.32716782529542,-0.03751002876820229,0.0028320341915711884,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:23.947206,26.30747488139855,83.98538147295987,71.98698585282386,61.424948767038416,-0.1440078962150321,0.0027620822844295527,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:41.159036,26.30766833042261,83.98573223537133,67.63743573806796,61.424907038289575,-0.07019639197052105,-2.4244225535774944e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:51.216809,26.307879214152926,83.98611158365576,96.26466092108956,61.42486530799033,-0.15922411700390882,8.355714542843905e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:23.623871,26.30810355473446,83.98658087640568,79.68197198840234,61.42482357766437,-0.14213884866520776,-1.2876923542466765e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:30.563858,26.308357383856737,83.98692750577602,64.07855109337218,61.42478184654988,0.08168644025686193,7.864889609601953e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:09.392215,26.308441922520924,83.98742889501636,87.05153607485258,61.760551885462974,0.06457038152600154,0.0033975070425697443,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:10.412318,26.308710672413202,83.98784117088644,93.12793994729816,62.166807935177985,1.654626998026883,0.3982500293744961,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:36.344732,26.308853868920657,83.98814843350429,93.9150759900254,62.16676793604688,-0.0023243809058475047,4.25216940341127e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:44.933478,26.309067654769095,83.98858062725951,78.86431837687405,62.16672794003364,-0.06095411051330711,-5.831279265941284e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:42.098032,26.309257559467778,83.98897838990239,78.94551831737331,62.16668794210193,-0.007954846972070008,1.4106398678746791e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:58.002852,26.309473546744027,83.98938282996782,93.0057353628504,62.17055582100926,-0.08857239829763394,-8.771659186624839e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:17.907640,26.309713401658183,83.98987539880645,82.56995091611971,63.200505192930336,0.07229863288865393,-0.02568759012724705,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:50.753760,26.30991316588071,83.99020805308966,98.72630486008387,63.20046760262858,0.02936205443452278,-2.4593559691556326e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:52.591283,26.309998277463936,83.99074499181111,76.58579457086881,63.20043000963125,0.10574071229813993,6.463445036942565e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:47.405256,26.31027391289178,83.99105287513011,84.60196670780228,67.41984995005299,-0.034159383305896455,-0.06472890180010119,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:59.262442,26.310389907602097,83.9916150860595,94.9724568980586,67.83239806399064,0.02184705898027918,0.0031287495695353764,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:51.652484,26.3106097471582,83.9919302906365,92.20814140724937,69.13226596933282,0.006017284435699538,-0.010186257606496371,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:11.763864,26.310683728753634,83.99237524760599,93.37751585287559,70.17935460958142,0.004054682804068182,0.01307041072377736,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:43.386035,26.31079816792113,83.992863308276,99.74702644457452,70.17933240006334,-0.02001982304514572,2.5130191961213314e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:02.204930,26.311025592390045,83.99333499063961,65.72415324751773,70.17931019139598,-0.1199052347827707,-2.8176831659776734e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:34.123727,26.311088731346153,83.99373964067085,98.25183938885733,70.17928798096568,-0.3217621542992419,7.909358549218398e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:38.184655,26.31129136881127,83.99417778995624,71.10268269454552,69.43517559350437,-0.11772280937120695,-0.011615697909673022,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:50.385171,26.311424102171916,83.99450638271405,76.9300167099889,69.31278843840659,-0.015015877934802717,0.0011353222720229654,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:26:40.309190,26.311611347739102,83.99501069193349,90.45245384310105,69.31276444191406,-0.3727907522826408,2.3815539677905166e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:53.620974,26.311645677131576,83.99541765459861,61.40720426953931,69.31274044401351,-0.11005222409462757,-3.273402887238024e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:16.653995,26.311837325133162,83.99588990024378,83.95925218818492,68.95002664966182,-0.16946090604751174,0.009811832185467235,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:03.563920,26.312041413321246,83.99631375786483,75.49316333508986,68.37977421195939,0.17965453582824853,0.04356372577715834,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:54.615925,26.31210337414506,83.9967304893576,80.76333298604439,68.37974824155748,0.028675387267435168,-5.087048374929838e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:13.086369,26.312231573792083,83.99720777912266,71.5921249733715,68.37972227078762,0.06134324627255895,6.253563090023473e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:07.953288,26.31249346507915,83.99755799617512,64.78043528227522,68.37969630087127,-0.03448591719364669,-4.7332558168123295e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:48.037830,26.31265900090843,83.99799564221495,81.96671103890328,67.89336369096418,0.04769932891287291,-0.004859218018973346,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:38.475468,26.31277577177563,83.99840878811524,70.60453056805355,67.5973601790339,0.045371680189679374,0.004255225145032887,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:20.143637,26.312937702476905,83.99883906413307,69.80797289311343,67.59733251774082,-0.002176354929896524,-2.720742720835594e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:02.965311,26.313013197181373,83.99927648765092,90.03275122568957,67.59730485932278,-0.32703966505648757,1.61007644448616e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:53.543340,26.313183347726692,83.99972584891312,79.89619592126125,67.59727719704455,0.02175604176809856,2.137371113598291e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:38.127124,26.313412191997596,84.00023667136058,88.67326630798178,66.92709091605411,-0.15815003548356898,0.043472813366810345,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:11.961254,26.313568758073785,84.00069681556691,73.28539196906162,66.02888220751623,-0.045552823248736184,-0.009572302834138062,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:57.293866,26.313756948255893,84.00097583371901,83.32506175304466,66.02885107925778,0.026476103737155147,-2.955234648144135e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:35.005896,26.31388385338032,84.0013918367197,72.03166093418284,66.02881994851805,0.015507871194798045,1.5389318370375146e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:06.386601,26.314076611954015,84.00195538231807,90.41619396443885,66.02878881813893,0.02415932301212956,-1.4727162118992702e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:30.873069,26.31425593231011,84.00236907575204,90.83771215733762,65.67302082418968,-0.0005432994663013806,0.0016507919045624351,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:12.354610,26.31444578406882,84.0026942245569,83.11288562344876,65.05317972057082,0.11587277042341708,0.033471527172906405,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:07.471913,26.314528485057906,84.003202658882,74.4754978149767,65.0531463852522,-0.013700955588850275,-1.90359936158138e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:57.957716,26.3147182972715,84.00354491756,70.9750970638064,65.05311304806128,0.013987553391313027,4.795738477392719e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:44.899849,26.31498478235326,84.00394686233003,69.8001071020636,65.05307971176575,0.004467501090390596,4.5629987432102077e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:34.247748,26.31508604757968,84.00446743487245,93.78253534825323,65.05445985941822,0.13499633741127592,2.7967708462503684e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:27:23.282366,26.31533454951588,84.00490413584438,93.25435738653356,65.05839169163613,0.002067431983635201,-5.540493275884287e-05,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:30.182079,26.315521096500746,84.00530468811591,77.00706179676061,65.05835836552484,-0.03556460103125544,-2.626177042087439e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:34.785905,26.315586926066697,84.00562494008054,90.90677303944702,65.0583250391229,0.030986455429917743,-2.6745889755591557e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:48.278883,26.31583953700831,84.00612688878256,78.54623343283879,65.0582917144074,0.02062065120627668,2.0014000071815807e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:05.220326,26.315967622881907,84.00658729897557,84.30796822692643,65.0582583878197,0.011687344986181888,-2.433637835808548e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:36.243749,26.316184735880654,84.00701444897757,99.4675630244239,65.87647582283398,-0.028266178748760015,-0.005492255571251822,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:12.039052,26.31641076419201,84.00739866445544,97.14083443866117,66.36101673218639,0.026701986645203714,-0.02001846622382441,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:00.673091,26.316567882427083,84.00790138997777,91.19626685325377,66.3609863412471,-0.01520028886824576,-2.797552182232428e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:15.445034,26.316661237204812,84.00820012689795,92.925439009799,66.3609559515566,0.03251607449611344,-2.057257497801631e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:56.868471,26.31691983186352,84.00870989639466,67.62977719516988,66.12477016452038,0.08942326385904498,0.003005804504788789,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:29.511832,26.31705435176355,84.0091728620428,63.722986026439955,65.96039795670424,0.039669338367613216,0.006008494238497029,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:40.465939,26.31717312480424,84.00958372957487,88.18052004909569,65.96036666848045,0.09574864286203622,-4.4096423896851e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:06.881158,26.317401829610322,84.0098926163499,65.27546983169191,65.9603353811886,0.1894463432493077,9.315913611910408e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:04.405343,26.317537810488943,84.01042991377098,66.74928882002095,65.96030409283497,0.0034834886404422694,-2.66229062769624e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:18.078963,26.317702628727428,84.01083547557619,91.37033996023916,67.20476472076592,-0.06432252158197087,-0.011704156841707093,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:17.230451,26.317856959659252,84.01117005382508,64.51634596812873,67.52387611875952,8.79120480981557,-0.37608354153340773,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:31.176815,26.31808084805563,84.01158980991492,65.69783323340428,67.52384829257642,0.023532363490654774,-1.995228512602473e-06,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:39.936911,26.318147581421506,84.01209195288202,89.68206530772021,67.52382046912828,-0.1300214513928438,5.430035180330863e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:05.863498,26.318332541393602,84.01244955781956,79.74954174510799,67.52379264276738,-0.010375172915477763,-1.0463925860164886e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:40.938991,26.31848929652052,84.0129112308494,91.73420446544579,67.38406179975686,-0.016245362873419582,0.0006818649709403048,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:32:23.085546,26.31860276470725,84.01337382197842,88.94387215818548,67.2977003182894,-0.004780195962672808,-0.0005326137300139578,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:15.865218,26.318870672745838,84.01374557527946,60.138327465336,67.29767199739632,0.11903453063273053,4.213144136931444e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:44.278400,26.31904810980656,84.01427053218399,76.85478814974698,67.29764367708259,0.16342630336951605,-9.967315076310645e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:19.705570,26.319143896681698,84.0146903287746,81.05562331139484,67.29761535573431,-0.0057040744658677055,1.3844139655143398e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:32:24.805054,26.31933292519241,84.01501298422372,96.03123013060754,66.75741185252696,0.016972254348420583,-0.002204017301021129,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:47.604740,26.319430410778235,84.01553711295331,96.15372179640121,66.45298885266908,0.00041093709848687545,-0.003676620221215297,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:17.927828,26.319648734162104,84.01596397221442,98.35127655050144,66.45295866562583,-0.0029112975306453868,1.4396932386557748e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:47.238104,26.31976015588147,84.01639556387991,70.4897832766517,66.45292847592901,-0.08665636289356532,-3.380316148092684e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:48.507102,26.31998960778365,84.01677486335711,94.53272702899636,66.45289828758382,0.05507257087060619,-2.489370382406209e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:11.190002,26.320190427527216,84.01730422777786,74.61964131099782,66.46975893112409,0.03516091193801589,-0.00010717616546624233,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:39.427864,26.320290328667436,84.01771010809153,85.25882721085944,67.8570074993338,0.019936400705969623,0.009358260767479995,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:07.143192,26.320402989799117,84.01813960515288,91.27267012970583,77.75130399059799,-0.007869206505412589,-0.046608624155700634,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:50.382503,26.320561981794985,84.01858206833394,63.42089901038423,102.68372676104275,0.100788609241124,-0.32480717793511155,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:18.981762,26.320449448317497,84.01895133210905,78.82451966420712,112.65832309596095,0.01592999001888832,0.03713560630082827,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:27.648780,26.320349659598612,84.01936280854896,80.9141742437464,114.65177718655332,-0.002509195188724024,-0.008617249790141751,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:25.859732,26.32015500979087,84.0198612579624,61.52712420616277,118.75936788242893,-0.09251337578376256,0.07056388110394785,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:43.752931,26.319930073558346,84.02031159602359,61.940154652982244,118.75932570294037,0.0005797605994134158,-2.1314268894944815e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:34:14.756472,26.31966696797836,84.02067152989835,94.00491599936856,119.52894955758819,0.28728583460108564,0.02482374044460981,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:01.875910,26.319526417489318,84.0210007469807,91.77709892218132,121.26820306501236,0.008491126577707475,-0.023864435999055092,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:58.243486,26.319262663211486,84.02149834520748,88.84537652594993,123.65140834672428,0.012797993241409407,-0.03745268735498625,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:28:46.495051,26.31911366063823,84.02179920964983,62.121137475793205,124.57089522671743,0.03871426505334787,-0.004795277103529654,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:53.995968,26.318741871903296,84.02219917406309,78.29057360271504,110.57780400376532,0.06653998545317638,-0.207302238915541,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:49.600240,26.318607334189203,84.02265277986916,71.33845643595639,96.66383116138383,-0.008196556204349987,-0.059056538849098186,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:34:33.121407,26.318623155414123,84.02318987681342,73.4845221422443,96.796001050776,0.0136974581324475,0.0030369105082171497,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:21.961566,26.31850091505784,84.02352181532738,65.49033908595665,106.57417202530007,0.031205893286416233,-0.13741136625816902,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:33:35.921872,26.318443613549952,84.02396929159595,76.2202989175452,115.36573601924039,0.21350136577690249,0.6297543903364522,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:32:10.779149,26.31827859614484,84.0244831526305,97.68872466277203,117.55952240749264,-0.07004064922725506,-0.0257659881074305,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:32:47.294667,26.318069272040695,84.0248367037923,69.25713348745802,121.30005838724281,-0.21628240945027813,0.10243688668883671,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:29:21.559606,26.31788079699928,84.02532616370029,81.4758304859013,121.3000102670535,-0.016497346067657265,2.33893965790468e-07,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:34:19.962304,26.317611093418744,84.0255952554148,91.72079582953458,125.58566321640069,0.00953685648835788,0.014361977884486806,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:34:27.086339,26.317366064030924,84.02597074572597,67.04781501530081,125.94607177686294,-0.9620398807321411,0.05059050951634107,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:30:13.845087,26.31720336239749,84.02641375522957,86.42639016045831,129.28672840774084,-0.021256163827216918,-0.013191597358229385,9999.0,9999.0,0.99999999989999,highway
highway_traj_1,2025-07-19 13:31:25.796444,26.316817061475398,84.02685462458689,84.6033711277558,131.29420145749918,-0.007038007299163184,0.027900419581500677,9999.0,9999.0,0.99999999989999,highway
